,completename,nodeId,label,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC,classID,NCM
5817,org_apache_kafka_common_protocol_types_Struct_validateField,5817,0,3,1,9,0,1,1,1,81,1
5818,org_apache_kafka_common_network_Selector_configureSocketChannel,5818,0,3,3,8,0,0,0,0,74,0
5819,org_apache_kafka_common_protocol_MessageUtil_jsonNodeToInt,5819,0,4,2,25,0,0,0,0,701,0
5820,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerUnsecuredJwsTest_escape,5820,0,1,1,3,0,0,0,0,140,0
5821,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerUnsecuredLoginCallbackHandler_confirmNotReservedClaimName,5821,0,2,1,4,0,1,1,1,132,1
5822,org_apache_kafka_connect_mirror_MirrorConnectorConfig_syncTopicAclsInterval,5822,0,2,0,8,0,2,1,2,181,2
5823,org_apache_kafka_connect_util_ConnectorUtils_groupPartitions,5823,0,4,2,28,0,0,0,0,1579,0
5824,org_apache_kafka_connect_runtime_WorkerTask_TaskMetricsGroup,5824,0,1,3,3,0,0,0,0,191,0
5825,org_apache_kafka_connect_converters_NumberConverter_toConnectData,5825,0,1,2,8,0,3,3,1,850,3
5826,org_apache_kafka_connect_runtime_Worker_ConnectorStatusMetricsGroup,5826,0,1,3,3,0,0,0,0,197,0
5827,org_apache_kafka_connect_runtime_distributed_WorkerCoordinator_poll,5827,0,6,1,36,2,8,4,4,471,10
5828,org_apache_kafka_connect_mirror_MirrorMaker_start,5828,0,3,0,2,0,2,2,1,847,2
5829,org_apache_kafka_connect_integration_StartAndStopCounter_recordStop,5829,0,1,0,5,0,0,0,0,361,0
5830,org_apache_kafka_message_FieldSpec_tag,5830,0,1,0,3,0,0,0,0,478,0
5831,org_apache_kafka_streams_kstream_KStream_repartition,5831,0,1,0,14,0,0,0,0,376,0
5832,org_apache_kafka_streams_StoreQueryParameters_queryableStoreType,5832,0,1,0,7,0,0,0,0,482,0
5833,org_apache_kafka_streams_kstream_internals_TimestampedTupleForwarder_TimestampedTupleForwarder,5833,0,1,4,5,0,1,1,1,1580,1
5834,org_apache_kafka_streams_kstream_Materialized_with,5834,0,1,2,18,3,0,0,0,589,3
5835,org_apache_kafka_streams_kstream_internals_SessionWindowedKStreamImpl_doCount,5835,0,3,2,11,1,13,6,5,208,14
5836,org_apache_kafka_streams_kstream_KStream_process,5836,0,1,2,77,0,0,0,0,376,0
5837,org_apache_kafka_streams_kstream_KTable_suppress,5837,0,1,1,7,0,0,0,0,378,0
5838,org_apache_kafka_streams_kstream_internals_KStreamImpl_doStreamTableJoin,5838,0,1,4,13,1,12,10,2,380,13
5839,org_apache_kafka_streams_kstream_Named_validate,5839,0,5,1,6,1,1,1,1,487,2
5840,org_apache_kafka_streams_kstream_KStream_through,5840,0,1,1,14,0,0,0,0,376,0
5841,org_apache_kafka_streams_processor_internals_StreamThread_state,5841,0,1,0,3,0,0,0,0,402,0
5842,org_apache_kafka_streams_processor_internals_StoreChangelogReader_restoreChangelog,5842,0,5,1,3,3,6,4,2,456,9
5843,org_apache_kafka_streams_state_StoreBuilder_build,5843,0,1,0,5,0,0,0,0,214,0
5844,org_apache_kafka_streams_state_internals_RocksDBWindowStoreTest_segmentDirs,5844,0,1,1,4,0,1,1,1,1296,1
5845,org_apache_kafka_streams_integration_KStreamRepartitionIntegrationTest_topicExists,5845,0,1,1,6,1,3,3,1,435,4
5846,org_apache_kafka_common_config_ConfigDef_getConfigsWithNoParent,5846,0,3,0,14,0,0,0,0,48,0
5847,org_apache_kafka_common_protocol_types_Schema_write,5847,0,2,2,15,0,4,3,2,597,4
5848,org_apache_kafka_common_protocol_types_Schema_numFields,5848,0,1,0,6,0,0,0,0,597,0
5849,org_apache_kafka_trogdor_fault_NetworkPartitionFaultController_NetworkPartitionFaultController,5849,0,1,1,3,0,0,0,0,1581,0
5850,org_apache_kafka_trogdor_rest_CreateWorkerRequest_taskId,5850,0,1,0,3,0,0,0,0,1555,0
5851,org_apache_kafka_trogdor_rest_ErrorResponse_ErrorResponse,5851,0,1,2,4,0,0,0,0,1582,0
5852,org_apache_kafka_trogdor_rest_JsonRestServer_beginShutdown,5852,0,2,0,5,0,0,0,0,1186,0
5853,org_apache_kafka_trogdor_task_TaskWorker_start,5853,0,1,3,23,0,0,0,0,1583,0
5854,org_apache_kafka_connect_connector_Connector_reconfigure,5854,0,1,1,11,2,0,0,0,799,2
5855,org_apache_kafka_common_security_auth_Login_configure,5855,0,1,4,15,0,0,0,0,1294,0
5856,org_apache_kafka_trogdor_rest_TasksRequest_firstStartMs,5856,0,1,0,3,0,0,0,0,1081,0
5857,org_apache_kafka_trogdor_workload_Histogram_Histogram,5857,0,1,1,3,0,0,0,0,1381,0
5858,org_apache_kafka_trogdor_workload_ConsumeBenchWorker_ConsumeBenchWorker,5858,0,1,2,4,0,0,0,0,1584,0
5859,org_apache_kafka_trogdor_rest_TaskState_spec,5859,0,1,0,3,0,0,0,0,1083,0
5860,org_apache_kafka_clients_admin_KafkaAdminClient_getMetadataCall,5860,0,3,2,31,0,1,1,1,8,1
5861,org_apache_kafka_common_metrics_internals_IntGaugeSuite_metrics,5861,0,1,0,3,0,0,0,0,687,0
5862,org_apache_kafka_connect_transforms_MaskFieldTest_checkReplacementWithSchema,5862,0,1,2,5,2,3,3,1,832,5
5863,org_apache_kafka_common_header_internals_RecordHeaders_setReadOnly,5863,0,1,0,3,0,0,0,0,55,0
5864,org_apache_kafka_streams_integration_utils_IntegrationTestUtils_waitForApplicationState,5864,0,1,3,11,0,1,1,1,437,1
5865,org_apache_kafka_connect_runtime_TestConverterWithHeaders_extractEncoding,5865,0,2,1,7,0,3,3,1,1585,3
5866,org_apache_kafka_common_utils_ImplicitLinkedHashMultiCollection_findAll,5866,0,5,1,25,0,2,1,2,788,2
5867,org_apache_kafka_connect_storage_OffsetStorageWriter_doFlush,5867,0,3,1,9,0,4,4,1,316,4
5868,org_apache_kafka_connect_header_ConnectHeaders_iterator,5868,0,1,0,3,0,0,0,0,169,0
5869,org_apache_kafka_connect_storage_Converter_configure,5869,0,1,2,6,0,0,0,0,1201,0
5870,org_apache_kafka_common_protocol_types_BoundField_BoundField,5870,0,1,3,5,0,0,0,0,1586,0
5871,org_apache_kafka_connect_transforms_Cast_castToString,5871,0,2,1,17,0,2,2,1,171,2
5872,org_apache_kafka_clients_producer_internals_ProduceRequestResult_done,5872,0,2,0,7,0,0,0,0,44,0
5873,org_apache_kafka_message_FieldSpec_camelCaseName,5873,0,1,0,3,0,1,1,1,478,1
5874,org_apache_kafka_clients_admin_KafkaAdminClientTest_mockCluster,5874,0,2,2,5,0,2,2,1,225,2
5875,org_apache_kafka_trogdor_agent_AgentClient_uptime,5875,0,1,0,6,1,0,0,0,1070,1
5876,kafka_tools_StreamsResetter_resetToDatetime,5876,0,3,3,2,0,4,2,2,356,4
5877,org_apache_kafka_common_utils_Bytes_increment,5877,0,4,1,26,2,0,0,0,72,2
5878,org_apache_kafka_common_network_SelectorTest_sendNoReceive,5878,1,3,2,16,1,6,2,3,78,7
5879,org_apache_kafka_common_Node_hashCode,5879,0,2,0,14,0,0,0,0,56,0
5880,org_apache_kafka_clients_ClientRequest_apiKey,5880,0,1,0,3,0,0,0,0,624,0
5881,org_apache_kafka_clients_ClientRequest_callback,5881,0,1,0,3,0,0,0,0,624,0
5882,org_apache_kafka_trogdor_workload_PayloadIterator_seek,5882,0,1,1,3,0,0,0,0,452,0
5883,org_apache_kafka_connect_sink_SinkTask_close,5883,0,1,1,11,1,0,0,0,811,1
5884,org_apache_kafka_trogdor_workload_SustainedConnectionSpec_metadataConnectionCount,5884,0,1,0,3,0,0,0,0,607,0
5885,org_apache_kafka_clients_admin_Config_hashCode,5885,0,1,0,3,0,0,0,0,1324,0
5886,org_apache_kafka_clients_admin_AlterConfigsResult_AlterConfigsResult,5886,0,1,1,3,0,0,0,0,610,0
5887,org_apache_kafka_clients_admin_AlterConfigOp_OpType,5887,0,1,1,3,0,0,0,0,609,0
5888,org_apache_kafka_clients_admin_DeleteAclsResult_DeleteAclsResult,5888,0,1,1,3,0,0,0,0,614,0
5889,org_apache_kafka_clients_admin_AdminClientConfig_configNames,5889,0,1,0,3,0,1,1,1,1100,1
5890,org_apache_kafka_clients_admin_DeleteConsumerGroupOffsetsResult_all,5890,0,4,0,6,0,1,1,1,1557,1
5891,org_apache_kafka_clients_admin_MemberToRemove_MemberToRemove,5891,0,1,1,3,0,0,0,0,1238,0
5892,org_apache_kafka_clients_admin_MemberDescription_hashCode,5892,0,1,0,3,0,0,0,0,1408,0
5893,org_apache_kafka_clients_admin_NewPartitions_NewPartitions,5893,0,1,2,4,0,0,0,0,1587,0
5894,org_apache_kafka_clients_admin_KafkaAdminClient_alterConfigs,5894,0,5,4,34,3,6,5,2,8,9
5895,org_apache_kafka_clients_admin_ElectLeadersResult_partitions,5895,0,1,0,8,0,0,0,0,620,0
5896,org_apache_kafka_clients_admin_NewTopic_name,5896,0,1,0,6,0,0,0,0,13,0
5897,org_apache_kafka_clients_admin_DescribeClientQuotasResult_entities,5897,0,1,0,6,0,0,0,0,1588,0
5898,org_apache_kafka_clients_admin_NewPartitions_assignments,5898,0,1,0,6,0,0,0,0,1587,0
5899,org_apache_kafka_clients_admin_NewPartitions_totalCount,5899,0,1,0,6,0,0,0,0,1587,0
5900,org_apache_kafka_clients_admin_DescribeLogDirsResult_DescribeLogDirsResult,5900,0,1,1,3,0,0,0,0,1589,0
5901,org_apache_kafka_clients_admin_ListConsumerGroupOffsetsResult_partitionsToOffsetAndMetadata,5901,0,1,0,7,0,0,0,0,222,0
5902,org_apache_kafka_clients_admin_ListConsumerGroupsResult_valid,5902,0,1,0,11,0,0,0,0,621,0
5903,org_apache_kafka_clients_KafkaClient_ready,5903,0,1,2,8,0,0,0,0,226,0
5904,org_apache_kafka_clients_admin_AdminClientUnitTestEnv_kafkaClient,5904,0,1,0,3,0,0,0,0,223,0
5905,org_apache_kafka_clients_admin_NewPartitions_increaseTo,5905,0,1,1,22,2,0,0,0,1587,2
5906,org_apache_kafka_clients_admin_MemberDescription_consumerId,5906,0,1,0,6,0,0,0,0,1408,0
5907,org_apache_kafka_clients_admin_OffsetSpec_forTimestamp,5907,0,1,1,8,0,0,0,0,1572,0
5908,org_apache_kafka_clients_admin_NewTopic_numPartitions,5908,0,1,0,6,0,0,0,0,13,0
5909,org_apache_kafka_clients_admin_ListTopicsOptions_timeoutMs,5909,0,1,1,8,0,0,0,0,1590,0
5910,org_apache_kafka_clients_admin_RemoveMembersFromConsumerGroupOptions_members,5910,0,1,0,3,0,0,0,0,1095,0
5911,org_apache_kafka_clients_MetadataUpdater_handleServerDisconnect,5911,0,1,3,9,0,0,0,0,1113,0
5912,org_apache_kafka_clients_ClusterConnectionStates_isPreparingConnection,5912,0,1,1,9,0,0,0,0,9,0
5913,org_apache_kafka_clients_ClientRequest_createdTimeMs,5913,0,1,0,3,0,0,0,0,624,0
5914,org_apache_kafka_clients_ClientResponse_versionMismatch,5914,0,1,0,3,0,0,0,0,1167,0
5915,org_apache_kafka_clients_FetchSessionHandler_FetchSessionHandler,5915,0,1,2,4,0,1,1,1,228,1
5916,org_apache_kafka_clients_KafkaClient_wakeup,5916,0,1,0,4,0,0,0,0,226,0
5917,org_apache_kafka_clients_Metadata_lastSeenLeaderEpoch,5917,0,1,1,3,0,0,0,0,16,0
5918,org_apache_kafka_clients_ApiVersions_computeMaxUsableProduceMagic,5918,0,2,0,2,0,0,0,0,625,0
5919,org_apache_kafka_clients_ClientResponse_responseBody,5919,0,1,0,3,0,0,0,0,1167,0
5920,org_apache_kafka_clients_admin_RemoveMembersFromConsumerGroupResultTest_createAndVerifyMemberLevelError,5920,0,1,0,9,0,7,4,3,1591,7
5921,org_apache_kafka_clients_InFlightRequests_completeNext,5921,0,1,1,8,1,0,0,0,229,1
5922,org_apache_kafka_clients_ClientResponse_ClientResponse,5922,0,1,9,22,0,0,0,0,1167,0
5923,org_apache_kafka_clients_InFlightRequests_completeLastSent,5923,0,1,1,10,1,0,0,0,229,1
5924,org_apache_kafka_clients_ClusterConnectionStates_connectionDelay,5924,0,3,2,21,0,0,0,0,9,0
5925,org_apache_kafka_clients_CommonClientConfigs_postProcessReconnectBackoffConfigs,5925,0,2,2,15,0,1,1,1,1592,1
5926,org_apache_kafka_clients_ClusterConnectionStates_nodeState,5926,0,2,1,9,0,0,0,0,9,0
5927,org_apache_kafka_clients_admin_internals_MetadataOperationContext_shouldRefreshMetadata,5927,0,1,1,3,0,0,0,0,1593,0
5928,org_apache_kafka_clients_admin_internals_AdminMetadataManager_AdminMetadataManager,5928,0,1,3,6,0,1,1,1,227,1
5929,org_apache_kafka_clients_ClusterConnectionStates_updateReconnectBackoff,5929,0,2,1,11,0,0,0,0,9,0
5930,org_apache_kafka_clients_FetchSessionHandler_responseDataToLogString,5930,0,5,1,30,0,1,1,1,228,1
5931,org_apache_kafka_clients_admin_MockAdminClient_findPartitionReassignment,5931,0,6,1,25,0,6,5,2,623,6
5932,org_apache_kafka_clients_Metadata_checkInvalidTopics,5932,0,2,1,6,0,1,1,1,16,1
5933,org_apache_kafka_clients_NetworkClient_ensureActive,5933,0,2,0,3,1,1,1,1,230,2
5934,org_apache_kafka_clients_KafkaClient_active,5934,0,1,0,4,0,0,0,0,226,0
5935,org_apache_kafka_clients_MetadataUpdater_handleSuccessfulResponse,5935,0,1,3,6,0,0,0,0,1113,0
5936,org_apache_kafka_clients_Metadata_retainTopic,5936,0,1,3,3,0,0,0,0,16,0
5937,org_apache_kafka_clients_MetadataTest_testOutOfBandEpochUpdate,5937,1,1,0,2,1,8,3,5,630,9
5938,org_apache_kafka_clients_Metadata_checkUnauthorizedTopics,5938,0,2,1,6,0,1,1,1,16,1
5939,org_apache_kafka_clients_Metadata_updateLatestMetadata,5939,0,3,2,29,0,1,1,1,16,1
5940,org_apache_kafka_clients_KafkaClient_authenticationException,5940,0,1,1,7,0,0,0,0,226,0
5941,org_apache_kafka_clients_Metadata_requestUpdate,5941,0,1,0,7,0,0,0,0,16,0
5942,org_apache_kafka_clients_NetworkClient_wakeup,5942,0,1,0,6,0,1,1,1,230,1
5943,org_apache_kafka_clients_NetworkClient_connectionFailed,5943,0,1,1,10,0,2,2,1,230,2
5944,org_apache_kafka_clients_Metadata_clearRecoverableErrors,5944,0,1,0,4,0,0,0,0,16,0
5945,org_apache_kafka_clients_NetworkClient_disconnect,5945,0,3,1,16,1,4,3,2,230,5
5946,org_apache_kafka_clients_Metadata_currentLeader,5946,0,2,1,2,1,0,0,0,16,1
5947,org_apache_kafka_clients_NetworkClient_handleTimedOutRequests,5947,0,2,2,14,1,2,2,1,230,3
5948,org_apache_kafka_clients_KafkaClient_pollDelayMs,5948,0,1,2,8,0,0,0,0,226,0
5949,org_apache_kafka_clients_consumer_InvalidOffsetException_partitions,5949,0,1,0,1,0,0,0,0,1594,0
5950,org_apache_kafka_clients_consumer_InvalidOffsetException_InvalidOffsetException,5950,0,1,1,3,0,1,1,1,1594,1
5951,org_apache_kafka_clients_consumer_ConsumerRecords_count,5951,0,2,0,8,0,0,0,0,19,0
5952,org_apache_kafka_clients_consumer_ConsumerGroupMetadata_groupInstanceId,5952,0,1,0,3,0,0,0,0,632,0
5953,org_apache_kafka_clients_consumer_ConsumerGroupMetadata_memberId,5953,0,1,0,3,0,0,0,0,632,0
5954,org_apache_kafka_clients_consumer_Consumer_beginningOffsets,5954,0,1,2,4,0,0,0,0,22,0
5955,org_apache_kafka_clients_NetworkClientTest_testRequestTimeout,5955,0,1,0,9,2,13,6,3,21,15
5956,org_apache_kafka_clients_consumer_OffsetAndTimestamp_offset,5956,0,1,0,3,0,0,0,0,232,0
5957,org_apache_kafka_common_MetricNameTemplate_name,5957,0,1,0,7,0,0,0,0,661,0
5958,org_apache_kafka_clients_consumer_Consumer_assign,5958,0,1,1,4,0,0,0,0,22,0
5959,org_apache_kafka_clients_consumer_MockConsumer_ensureNotClosed,5959,0,2,0,3,0,0,0,0,24,0
5960,org_apache_kafka_clients_consumer_MockConsumer_paused,5960,0,1,0,3,0,0,0,0,24,0
5961,org_apache_kafka_clients_consumer_ConsumerConfig_maybeOverrideClientId,5961,0,3,1,11,0,2,2,1,1127,2
5962,org_apache_kafka_clients_consumer_internals_AbstractCoordinator_startHeartbeatThreadIfNeeded,5962,0,2,0,6,0,0,0,0,27,0
5963,org_apache_kafka_clients_consumer_RangeAssignorTest_partitions,5963,0,1,1,3,0,0,0,0,234,0
5964,org_apache_kafka_clients_consumer_internals_ConsumerCoordinator_maybeUpdateSubscriptionMetadata,5964,0,3,0,8,1,3,2,2,29,4
5965,org_apache_kafka_clients_consumer_internals_AbstractStickyAssignor_generalAssign,5965,0,14,2,15,2,1,1,1,26,3
5966,org_apache_kafka_clients_consumer_internals_AbstractStickyAssignor_processPartitionMovement,5966,0,1,5,11,0,0,0,0,26,0
5967,org_apache_kafka_clients_consumer_internals_AbstractCoordinator_checkAndGetCoordinator,5967,0,2,0,12,1,1,1,1,27,2
5968,org_apache_kafka_clients_consumer_internals_Heartbeat_Heartbeat,5968,0,2,2,11,0,3,2,2,639,3
5969,org_apache_kafka_clients_consumer_internals_FetcherMetricsRegistry_getAllTemplates,5969,0,1,0,3,0,0,0,0,1133,0
5970,org_apache_kafka_clients_consumer_internals_RequestFutureListener_onSuccess,5970,0,1,1,1,0,0,0,0,1360,0
5971,org_apache_kafka_clients_consumer_internals_SubscriptionState_resetGroupSubscription,5971,0,1,0,6,0,0,0,0,36,0
5972,org_apache_kafka_clients_consumer_internals_Fetcher_sessionHandler,5972,0,1,1,3,0,0,0,0,30,0
5973,org_apache_kafka_clients_consumer_internals_SubscriptionState_registerRebalanceListener,5973,0,2,1,4,0,0,0,0,36,0
5974,org_apache_kafka_clients_consumer_internals_Fetcher_clearBufferedDataForUnassignedPartitions,5974,0,4,1,19,0,0,0,0,30,0
5975,org_apache_kafka_clients_consumer_internals_SubscriptionState_preferredReadReplica,5975,0,2,2,15,1,0,0,0,36,1
5976,org_apache_kafka_clients_consumer_internals_Heartbeat_timeToNextHeartbeat,5976,0,1,1,4,1,1,1,1,639,2
5977,org_apache_kafka_clients_consumer_internals_Fetcher_fetchablePartitions,5977,0,3,0,2,0,1,1,1,30,1
5978,org_apache_kafka_clients_consumer_internals_Fetcher_validateOffsetsAsync,5978,0,8,1,7,1,1,1,1,30,2
5979,org_apache_kafka_clients_consumer_internals_SubscriptionState_hasNoSubscriptionOrUserAssignment,5979,0,1,0,3,0,0,0,0,36,0
5980,org_apache_kafka_clients_consumer_internals_SubscriptionState_numAssignedPartitions,5980,0,1,0,7,0,1,1,1,36,1
5981,org_apache_kafka_clients_consumer_internals_AbstractStickyAssignor_getBalanceScore,5981,0,4,1,18,0,0,0,0,26,0
5982,org_apache_kafka_clients_consumer_internals_SubscriptionState_resetInitializingPositions,5982,0,4,0,2,0,1,1,1,36,1
5983,org_apache_kafka_common_KafkaFuture_whenComplete,5983,0,1,1,17,0,0,0,0,596,0
5984,org_apache_kafka_clients_consumer_internals_SubscriptionState_isAssigned,5984,0,1,1,3,0,1,1,1,36,1
5985,org_apache_kafka_clients_consumer_internals_ConsumerMetadataTest_newConsumerMetadata,5985,0,1,1,5,0,3,3,1,1595,3
5986,org_apache_kafka_clients_consumer_internals_ConsumerMetadataTest_testPatternSubscription,5986,0,2,1,14,2,8,7,2,1595,10
5987,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_syncGroupResponse,5987,0,1,2,4,0,3,3,1,642,3
5988,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_offsetCommitRequestMatcher,5988,0,5,1,2,0,0,0,0,642,0
5989,org_apache_kafka_common_acl_AclBindingFilter_patternFilter,5989,0,1,0,6,0,0,0,0,566,0
5990,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_groupCoordinatorResponse,5990,0,1,2,3,0,1,1,1,642,1
5991,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_getRevoked,5991,0,3,2,12,0,1,1,1,642,1
5992,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_gracefulCloseTest,5992,0,2,2,2,0,3,3,1,642,3
5993,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_buildCoordinator,5993,0,1,4,3,0,2,2,1,642,2
5994,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_prepareOffsetCommitRequestDisconnect,5994,0,1,1,3,1,0,0,0,642,1
5995,org_apache_kafka_clients_consumer_internals_FetcherTest_makeFetchRequestWithIncompleteRecord,5995,0,1,0,10,2,7,6,2,238,9
5996,org_apache_kafka_clients_consumer_internals_ConsumerNetworkClientTest_heartbeat,5996,0,1,0,3,0,0,0,0,1596,0
5997,org_apache_kafka_clients_consumer_internals_FetcherTest_matchesOffset,5997,0,1,2,2,0,0,0,0,238,0
5998,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_prepareJoinAndSyncResponse,5998,0,1,4,2,2,2,2,1,642,4
5999,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_callback,5999,0,2,1,2,0,0,0,0,642,0
6000,org_apache_kafka_clients_consumer_internals_ConsumerNetworkClientTest_heartbeatResponse,6000,0,1,1,3,0,1,1,1,1596,1
6001,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_respondToOffsetCommitRequest,6001,0,1,2,4,3,1,1,1,642,4
6002,org_apache_kafka_clients_consumer_internals_ConsumerCoordinatorTest_joinAsFollowerAndReceiveAssignment,6002,0,1,2,7,3,4,3,2,642,7
6003,org_apache_kafka_clients_consumer_internals_FetcherTest_collectRecordOffsets,6003,0,1,1,2,0,0,0,0,238,0
6004,org_apache_kafka_clients_consumer_internals_FetcherTest_commitTransaction,6004,0,1,3,5,0,3,3,1,238,3
6005,org_apache_kafka_clients_consumer_internals_MockPartitionAssignor_MockPartitionAssignor,6005,0,1,1,4,0,0,0,0,643,0
6006,org_apache_kafka_clients_consumer_internals_FetcherTest_fetchedRecords,6006,0,1,0,4,0,0,0,0,238,0
6007,org_apache_kafka_clients_consumer_internals_FetcherTest_abortTransaction,6007,0,1,3,6,0,3,3,1,238,3
6008,org_apache_kafka_clients_producer_KafkaProducer_sendOffsetsToTransaction,6008,0,1,2,48,4,5,5,1,39,9
6009,org_apache_kafka_clients_producer_KafkaProducer_partition,6009,0,1,4,9,0,5,2,4,39,5
6010,org_apache_kafka_clients_producer_MockProducer_flushed,6010,0,1,0,3,0,0,0,0,38,0
6011,org_apache_kafka_clients_producer_MockProducer_verifyProducerState,6011,0,3,0,8,0,1,1,1,38,1
6012,org_apache_kafka_clients_producer_MockProducer_initTransactions,6012,0,3,0,14,1,0,0,0,38,1
6013,org_apache_kafka_clients_producer_ProducerInterceptor_onSend,6013,0,1,1,28,0,0,0,0,239,0
6014,org_apache_kafka_clients_producer_ProducerRecord_timestamp,6014,0,1,0,6,0,0,0,0,640,0
6015,org_apache_kafka_clients_producer_Producer_flush,6015,0,1,0,4,0,0,0,0,40,0
6016,org_apache_kafka_clients_producer_MockProducer_abortTransaction,6016,0,2,0,14,4,0,0,0,38,4
6017,org_apache_kafka_clients_producer_ProducerRecord_headers,6017,0,1,0,6,0,0,0,0,640,0
6018,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_partitionReset,6018,1,1,0,12,0,6,1,6,645,6
6019,org_apache_kafka_clients_producer_ProducerConfig_maybeOverrideEnableIdempotence,6019,0,2,1,7,0,1,1,1,576,1
6020,org_apache_kafka_clients_producer_ProducerConfig_maybeOverrideAcksAndRetries,6020,0,4,1,17,2,4,2,3,576,6
6021,org_apache_kafka_clients_producer_KafkaProducer_configureInflightRequests,6021,0,2,1,6,0,3,3,1,39,3
6022,org_apache_kafka_clients_producer_KafkaProducer_throwIfNoTransactionManager,6022,0,2,0,3,0,0,0,0,39,0
6023,org_apache_kafka_clients_producer_RecordMetadata_topic,6023,0,1,0,6,0,1,1,1,647,1
6024,org_apache_kafka_clients_consumer_internals_SubscriptionStateTest_testMaybeCompleteValidationAfterPositionChange,6024,1,1,0,18,0,6,2,5,645,6
6025,org_apache_kafka_clients_producer_MockProducer_transactionAborted,6025,0,1,0,3,0,0,0,0,38,0
6026,org_apache_kafka_clients_producer_RecordMetadata_offset,6026,0,1,0,7,0,0,0,0,647,0
6027,org_apache_kafka_clients_producer_internals_ProducerBatch_initialCapacity,6027,0,1,0,3,0,1,1,1,42,1
6028,org_apache_kafka_clients_producer_internals_ProducerBatch_createBatchOffAccumulatorForRecord,6028,0,1,2,6,2,6,4,3,42,8
6029,org_apache_kafka_clients_producer_internals_ProducerBatch_isWritable,6029,0,1,0,3,0,1,1,1,42,1
6030,org_apache_kafka_clients_producer_internals_ProducerBatch_isClosed,6030,0,1,0,3,0,1,1,1,42,1
6031,org_apache_kafka_clients_producer_internals_Sender_run,6031,0,7,0,50,2,7,3,4,651,9
6032,org_apache_kafka_clients_producer_MockProducerTest_shouldPreserveOffsetsFromCommitByGroupIdOnAbortIfTransactionsAreEnabled,6032,1,1,0,20,1,7,2,6,648,8
6033,org_apache_kafka_clients_producer_MockProducerTest_isError,6033,0,1,1,9,0,0,0,0,648,0
6034,org_apache_kafka_clients_producer_internals_BufferPool_availableMemory,6034,0,1,0,12,1,0,0,0,241,1
6035,org_apache_kafka_clients_producer_internals_BufferPool_totalMemory,6035,0,1,0,6,0,0,0,0,241,0
6036,org_apache_kafka_clients_producer_KafkaProducerTest_verifyInvalidGroupMetadata,6036,0,1,1,2,2,10,6,4,240,12
6037,org_apache_kafka_clients_producer_internals_IncompleteBatches_copyAll,6037,0,1,0,5,0,0,0,0,650,0
6038,org_apache_kafka_clients_producer_MockProducerTest_shouldDropConsumerGroupOffsetsOnAbortIfTransactionsAreEnabled,6038,1,1,0,24,1,7,2,6,648,8
6039,org_apache_kafka_clients_producer_internals_RecordAccumulator_ready,6039,0,6,2,55,2,7,5,3,49,9
6040,org_apache_kafka_clients_producer_internals_ProduceRequestResult_topicPartition,6040,0,1,0,6,0,0,0,0,44,0
6041,org_apache_kafka_clients_producer_internals_ProduceRequestResult_logAppendTime,6041,0,1,0,6,0,0,0,0,44,0
6042,org_apache_kafka_clients_producer_internals_TransactionManager_beginAbort,6042,0,2,0,2,1,0,0,0,46,1
6043,org_apache_kafka_clients_producer_internals_ProducerInterceptors_close,6043,0,2,0,13,0,1,1,1,41,1
6044,org_apache_kafka_clients_producer_internals_TransactionalRequestResult_done,6044,0,1,0,3,0,0,0,0,47,0
6045,org_apache_kafka_clients_producer_internals_StickyPartitionCache_StickyPartitionCache,6045,0,1,0,3,0,0,0,0,45,0
6046,org_apache_kafka_clients_producer_internals_RecordAccumulator_hasIncomplete,6046,0,1,0,6,0,1,1,1,49,1
6047,org_apache_kafka_clients_producer_internals_RecordAccumulator_splitAndReenqueue,6047,0,3,1,24,2,6,5,2,49,8
6048,org_apache_kafka_clients_producer_internals_Sender_throttleTimeSensor,6048,0,1,1,6,0,4,4,1,651,4
6049,org_apache_kafka_clients_producer_internals_ProducerMetrics_getAllTemplates,6049,0,1,0,4,0,1,1,1,1460,1
6050,org_apache_kafka_clients_producer_internals_RecordAccumulator_flushInProgress,6050,0,1,0,7,0,0,0,0,49,0
6051,org_apache_kafka_clients_producer_internals_RecordAccumulator_insertInSequenceOrder,6051,0,6,2,17,0,3,2,2,49,3
6052,org_apache_kafka_clients_producer_internals_RecordAccumulator_close,6052,0,1,0,7,0,1,1,1,49,1
6053,org_apache_kafka_clients_producer_internals_RecordAccumulator_mutePartition,6053,0,1,1,3,0,0,0,0,49,0
